ADE,RUH,1359.92
ADE,SAH,306.955
ADE,SHJ,1771.87
ADF,ESB,543.183
ADF,IST,904.467
ADK,ANC,1913.26
ADL,AKL,3251.35
ADL,ASP,1316.74
ADL,BHQ,426.058
ADL,BNE,1620.02
ADL,CBR,970.246
ADL,CED,545.366
ADL,CNS,2132.36
ADL,CPD,748.292
ADL,DPS,3759.86
ADL,DRW,2622.1
ADL,DXB,11006.4
ADL,HKG,6875.84
ADL,KGC,125.262
ADL,KGI,1657.35
ADL,KUL,5681.81
ADL,MEL,641.662
ADL,MGB,371.112
ADL,MQL,335.045
ADL,OLP,519.471
ADL,OOL,1604.2
ADL,PER,2115.41
ADL,PLO,245.01
ADL,PUG,281.351
ADL,SIN,5401.96
ADL,SYD,1164.2
ADL,WYA,229.704
ADQ,AKK,135.657
ADQ,ANC,406.006
ADQ,AOS,84.5832
ADQ,KKB,49.5584
ADQ,KLN,91.4224
ADQ,KOZ,19.2306
ADQ,OLH,75.1576
ADQ,ORI,25.7216
ADU,MHD,1018.76
ADU,THR,389.514
ADZ,BAQ,777.62
ADZ,BOG,1207.66
ADZ,CLO,1163.64
ADZ,CTG,716.031
ADZ,MDE,992.383
ADZ,PEI,1084.79
ADZ,PTY,465.973
ADZ,PVA,94.1098
AEB,CAN,647.077
AEB,CKG,667.83
AEB,KWL,353.349
AEP,AFA,914.131
AEP,ASU,1039.84
AEP,BHI,571.477
AEP,BRC,1335.26
AEP,COR,649.124
AEP,CPC,1279.56
AEP,CRD,1463.91
AEP,CTC,960.123
AEP,CWB,1340.01
AEP,EQS,1439.3
AEP,FLN,1210.99
AEP,FMA,928.257
AEP,FTE,2068.5
AEP,GIG,1969.77
AEP,GRU,1694.53
AEP,IGR,1051.36
AEP,IRJ,977.294
AEP,JUJ,1301.56
AEP,LUQ,746.351
AEP,MDQ,382.802
AEP,MDZ,978.588
AEP,MVD,220.212
AEP,NQN,994.799
AEP,PDP,305.368
AEP,PMY,1080.13
AEP,POA,848.965
AEP,PRA,362.486
AEP,PSS,830.909
AEP,REL,1129.29
AEP,RES,792.853
AEP,RGA,2258.39
AEP,RGL,2086.91
AEP,RHD,999.653
AEP,ROS,286.162
AEP,RSA,575.892
AEP,SCL,1147.28
AEP,SDE,940.405
AEP,SFN,387.303
AEP,SLA,1275.97
AEP,TUC,1069.69
AEP,UAQ,988.985
AEP,USH,2381.38
AEP,VDM,808.986
AER,DME,1337.83
AER,DYU,2470.16
AER,EVN,519.737
AER,IST,957.066
AER,KIV,945.535
AER,KJA,3913.13
AER,KRR,187.009
AER,KZN,1506.82
AER,LBD,2476.5
AER,LED,1932.59
AER,MSQ,1449.43
AER,OMS,2704.82
AER,SVO,1404.16
AER,SVX,2080.64
AER,TAS,2409.44
AER,TZX,273.309
AER,VKO,1363.76
AES,ALC,2737.28
AES,AMS,1142.72
AES,BGO,256.496
AES,CPH,856.75
AES,GDN,1155.35
AES,LGW,1324.03
AES,OSL,373.835
AES,RIX,1174.91
AES,TRD,262.551
AES,VNO,1408.88
AET,BTT,62.6573
AET,FAI,291.266
AET,HUS,92.956
AEX,ATL,803.648
AEX,DFW,457.261
AEX,IAH,305.933
AEY,RKV,249.402
AFA,AEP,914.131
AFA,LUQ,238.875
AFL,CGB,643.468
AFZ,THR,568.01
AGA,AMS,2703.75
AGA,BRU,2560.52
AGA,CDG,2309.18
AGA,CMN,379.947
AGA,CRL,2517.93
AGA,DUS,2686.03
AGA,EUN,507.011
AGA,FRA,2655.26
AGA,LEJ,2948.01
AGA,LGW,2435.23
AGA,LIL,2477.5
AGA,LPA,629.009
AGA,LUX,2514.58
AGA,LYS,2126.63
AGA,MAN,2621.19
AGA,MRS,1950.8
AGA,MUC,2693.91
AGA,ORY,2274.57
AGA,SXF,3084.35
AGA,VIL,973.627
AGB,MRS,709.081
AGF,DCM,152.551
AGF,ORY,523.791
AGH,ARN,477.924
AGH,BMA,454.326
AGM,IOQ,8741.16
AGM,KUS,23.6033
AGM,KUZ,23.6033
AGM,SGG,23.6033
AGM,TQI,23.6033
AGN,TKE,48.6131
AGP,AAL,2506.84
AGP,AAR,2457.74
AGP,AMS,1883.66
AGP,ARN,3015.84
AGP,BCN,765.965
AGP,BFS,2003.87
AGP,BGO,2715.51
AGP,BGY,1549.76
AGP,BHD,1997.94
AGP,BHX,1767.69
AGP,BIO,749.082
AGP,BLK,1904.45
AGP,BLL,2356.13
AGP,BLQ,1589.54
AGP,BOD,960.711
AGP,BOH,1582.6
AGP,BRE,2092.53
AGP,BRS,1641.48
AGP,BRU,1735.48
AGP,BSL,1563.64
AGP,BTS,2180.63
AGP,BUD,2283.54
AGP,BVA,1517.67
AGP,BVE,1066.86
AGP,CDG,1485.82
AGP,CGN,1829.09
AGP,CIA,1575.21
AGP,CMN,463.048
AGP,CPH,2471.54
AGP,CRL,1691.08
AGP,CWL,1639.54
AGP,DME,3793.53
AGP,DTM,1907.32
AGP,DUB,1867.16
AGP,DUS,1853.46
AGP,EDI,2144.97
AGP,EIN,1818.71
AGP,EMA,1813.4
AGP,EXT,1565.74
AGP,FCO,1547.93
AGP,FKB,1688.62
AGP,FMM,1740.73
AGP,FMO,1966.73
AGP,FRA,1815.32
AGP,GLA,2134.62
AGP,GOT,2639.62
AGP,GSE,2636.03
AGP,GVA,1380.3
AGP,HAJ,2075.86
AGP,HAM,2191.71
AGP,HAU,2615.92
AGP,HEL,3352.64
AGP,HHN,1751.54
AGP,IBZ,570.908
AGP,IST,2907.2
AGP,KRK,2445.63
AGP,LBA,1924.02
AGP,LCY,1687.85
AGP,LGW,1645.2
AGP,LHR,1676.61
AGP,LIL,1658.47
AGP,LIS,470.179
AGP,LPA,1409.55
AGP,LPL,1856.77
AGP,LTN,1721.12
AGP,LUX,1678.17
AGP,LYS,1285.17
AGP,MAD,432.271
AGP,MAN,1862.59
AGP,MLN,208.172
AGP,MMX,2492.6
AGP,MRS,1115.95
AGP,MUC,1854.94
AGP,MXP,1485.77
AGP,NCL,2052.95
AGP,NOC,1945.13
AGP,NRN,1859.96
AGP,NTE,1189.16
AGP,NUE,1897.99
AGP,NYO,2906.14
AGP,ORK,1715.46
AGP,ORY,1450.95
AGP,OSL,2840.53
AGP,OVD,776.991
AGP,PIK,2094.32
AGP,PMI,708.353
AGP,PRG,2116.15
AGP,RTM,1838.73
AGP,RYG,2753.33
AGP,SCQ,768.235
AGP,SDR,753.02
AGP,SEN,1706.42
AGP,SNN,1815.27
AGP,SOF,2467.32
AGP,SOU,1606.86
AGP,STN,1731.82
AGP,STR,1738.87
AGP,SVG,2575.65
AGP,SVO,3781.21
AGP,SXF,2243.26
AGP,TFN,1433.57
AGP,TLS,919.344
AGP,TMP,3374.5
AGP,TRD,3155.7
AGP,TRF,2719.87
AGP,TSF,1711.55
AGP,TXL,2245.87
AGP,VIE,2135.47
AGP,VKO,3760.01
AGP,VLC,470.627
AGP,VST,2963.06
AGP,WAW,2631.96
AGP,WRO,2331.38
AGP,YUL,5705.16
AGP,ZRH,1607.92
AGR,BOM,1036.91
AGR,HJR,325.428
AGS,ATL,230.335
AGS,CLT,225.494
AGS,DCA,753.023
AGT,ASU,269.927
AGT,GRU,876.85
AGU,CUN,1599.95
AGU,DFW,1348.75
AGU,IAH,1154.69
AGU,LAX,2081.83
AGU,MEX,421.689
AGU,MTY,505.686
AGU,TIJ,1881.7
AGX,COK,466.834
AHB,ADE,653.082
AHB,CAI,1743.51
AHB,DMM,1172.8
AHB,DXB,1525.27
AHB,JED,529.155
AHB,MED,765.515
AHB,RUH,855.711
AHB,SAH,349.47
AHB,SHJ,1542.78
AHB,TIF,422.871
AHB,TUU,1283.02
AHE,PPT,499.54
AHE,XMH,20.1543
AHN,BNA,389.399
AHO,AOI,533.725
AHO,BGY,572.195
AHO,BLL,1681.13
AHO,BLQ,498.532
AHO,BTS,1096.19
AHO,BVA,1093.6
AHO,CIA,382.647
AHO,CRL,1132.43
AHO,CUF,438.728
AHO,DTM,1211.6
AHO,DUB,1792.85
AHO,EIN,1223.52
AHO,FCO,355.907
AHO,FMM,832.508
AHO,GRO,483.163
AHO,GSE,1923.16
AHO,HHN,1039.03
AHO,LIN,541.131
AHO,LTN,1414.05
AHO,MAD,1001.01
AHO,MXP,556.934
AHO,NRN,1230.87
AHO,NYO,2107.87
AHO,OTP,1518.66
AHO,PMF,494.071
AHO,PSA,380.982
AHO,STN,1394.14
AHO,TRF,2067.76
AHO,TRN,510.679
AHO,TRS,713.766
AHO,TSF,641.24
AHU,CMN,399.02
AIA,CDR,90.4199
AIN,ATK,96.6035
AIN,BRW,137.441
AIT,AIU,213.903
AIT,RAR,263.769
AIU,RAR,222.883
AJA,ARN,2068.33
AJA,AVN,386.679
AJA,BES,1262.1
AJA,BOD,833.702
AJA,BSL,638.022
AJA,BVE,691.139
AJA,CDG,926.165
AJA,CFR,1079.62
AJA,DCM,561.89
AJA,GVA,525.71
AJA,LGG,1002.46
AJA,LGW,1233.02
AJA,LIL,1055.48
AJA,LUX,879.645
AJA,LYS,517.051
AJA,MPL,435.732
AJA,MRS,338.116
AJA,NCE,232.325
AJA,NTE,1008.26
AJA,OLB,128.615
AJA,ORY,907.975
AJA,OSL,2037.6
AJA,PIS,851.734
AJA,SXB,741.223
AJA,TLS,635.827
AJF,JED,906.225
AJF,RUH,843.908
AJI,ESB,857.049
AJI,IST,1212.57
AJL,CCU,461.431
AJL,GAU,289.632
AJL,IMF,158.1
AJR,LYC,118.855
AJU,BSB,1292.57
AJU,GIG,1469.11
AJU,GRU,1705.1
AJU,MCZ,215.426
AJU,REC,395.429
AJU,SDU,1475.37
AJU,SSA,254.401
AJU,VCP,1710.89
AKB,DUT,544.743
AKF,BEN,929.535
AKF,TIP,1368.34
AKI,KKI,1171.12
AKI,TLT,25.7736
AKJ,HND,931.076
AKJ,NGO,1093
AKJ,TPE,2823.25
AKK,ADQ,135.657
AKL,ADL,3251.35
AKL,APW,2891
AKL,BHE,507.745
AKL,BKK,9555.33
AKL,BNE,2295.4
AKL,CAN,9300.08
AKL,CHC,745.678
AKL,CNS,3619.43
AKL,DUD,1062.65
AKL,GIS,334.918
AKL,HKG,9170.14
AKL,HLZ,106.73
AKL,ICN,9656.28
AKL,KAT,254.523
AKL,KKE,209.527
AKL,KUL,8703.33
AKL,LAX,10486.6
AKL,MEL,2637.3
AKL,NAN,2156.48
AKL,NOU,1860.28
AKL,NPE,328.058
AKL,NPL,228.831
AKL,NRT,8836.29
AKL,NSN,495.88
AKL,OOL,2216.66
AKL,PER,5336.49
AKL,PMR,375.232
AKL,PPQ,433.626
AKL,PPT,4092.82
AKL,PVG,9368.48
AKL,RAR,3013.41
AKL,ROT,181.858
AKL,SCL,9652.99
AKL,SFO,10509
AKL,SIN,8408.26
AKL,SYD,2159.53
AKL,TBU,2004.01
AKL,TRG,144.446
AKL,TUO,223.493
AKL,VLI,2238.57
AKL,WAG,329.117
AKL,WHK,213.036
AKL,WLG,480.271
AKL,WRE,143.043
AKL,ZQN,1024.84
AKN,ANC,462.847
AKN,DLG,114.301
AKN,KCG,114.301
AKN,KLL,51.5999
AKN,PIP,132.894
AKN,WSN,20.6062
AKP,BTT,135.924
AKP,FAI,407.149
AKU,CTU,2427.45
AKU,URC,657.144
AKV,YIK,178.158
AKV,YPX,97.6092
AKX,ALA,1686.03
AKX,DME,1412.06
AKX,SCO,847.166
AKX,TSE,1007.85
AKY,RGN,496.762
AKY,SNW,238.759
ALA,AKX,1686.03
ALA,AMS,5256.02
ALA,AUH,2930.39
ALA,BKK,4000.35
ALA,CIT,625.832
ALA,DEL,1644.09
ALA,DMB,468.95
ALA,DME,3080.92
ALA,DYU,872.203
ALA,DZN,870.986
ALA,FRA,5091.47
ALA,FRU,210.216
ALA,GUW,2009.34
ALA,GYD,2246.65
ALA,HKG,4113.15
ALA,ICN,4172.36
ALA,IKA,2381.35
ALA,IST,3927.92
ALA,KBP,3534.46
ALA,KGF,757.451
ALA,KOV,1236.82
ALA,KSN,1477.51
ALA,KUF,2262.77
ALA,KUL,5130.45
ALA,KZN,2399.06
ALA,KZO,926.884
ALA,LED,3609.04
ALA,LHR,5623.55
ALA,OVB,1358.11
ALA,PEK,3271.45
ALA,PLX,815.093
ALA,PPK,1391.11
ALA,PRG,4700.14
ALA,PWQ,983.292
ALA,SAW,3891.97
ALA,SCO,2081.44
ALA,SGN,4606.47
ALA,SHJ,2798.05
ALA,SVO,3121.67
ALA,TAS,678.94
ALA,TBS,2620.42
ALA,TSE,950.546
ALA,UKK,851.205
ALA,URC,841.456
ALA,VKO,3124.22
ALB,ATL,1372.14
ALB,BOS,232.988
ALB,BWI,464.448
ALB,CLE,680.344
ALB,CLT,1039.75
ALB,DCA,511.652
ALB,DTW,785.148
ALB,EWR,230.61
ALB,FLL,1942.11
ALB,IAD,522.723
ALB,LAS,3591.54
ALB,MCO,1729.04
ALB,MDW,1151.6
ALB,MSP,1572.26
ALB,MSS,257.243
ALB,OGS,253.182
ALB,ORD,1160.52
ALB,PHL,341.668
ALB,TPA,1821.01
ALC,AAL,2226.11
ALC,AES,2737.28
ALC,ALG,376.996
ALC,AMS,1613.16
ALC,ARN,2711.3
ALC,BCN,403.854
ALC,BFS,1870.19
ALC,BGO,2480.9
ALC,BGY,1179.36
ALC,BHX,1578.5
ALC,BIO,592.106
ALC,BLK,1732.61
ALC,BLL,2071.47
ALC,BLQ,1206.18
ALC,BOH,1393.36
ALC,BRE,1791.7
ALC,BRS,1466.47
ALC,BRU,1458.01
ALC,BSL,1225.1
ALC,BVA,1260.4
ALC,CGN,1524.41
ALC,CPH,2164.54
ALC,CRL,1410.57
ALC,CWL,1474.42
ALC,DME,3424.91
ALC,DUB,1739.16
ALC,DUS,1555.69
ALC,EDI,1975.67
ALC,EIN,1535.77
ALC,EMA,1618.85
ALC,EVE,3519.32
ALC,EXT,1402.74
ALC,FCO,1157.19
ALC,FKB,1357.18
ALC,FMM,1387.39
ALC,FRA,1491.63
ALC,GLA,1977.01
ALC,GOT,2348.25
ALC,GSE,2347.59
ALC,GVA,1040.1
ALC,HAM,1886.67
ALC,HAU,2377.75
ALC,HEL,3029.95
ALC,HHN,1437.83
ALC,IBZ,180.269
ALC,KEF,3208.07
ALC,KIR,1694.42
ALC,KRK,2074.31
ALC,KRS,2301.45
ALC,KSD,2551.33
ALC,KTW,2055.84
ALC,KUN,2616.1
ALC,LBA,1734.86
ALC,LGW,1430.91
ALC,LPA,1793.64
ALC,LPL,1682.82
ALC,LTN,1511.5
ALC,MAD,356.77
ALC,MAN,1681.03
ALC,MOL,2771.11
ALC,MST,1489.66
ALC,MUC,1496.75
ALC,NCL,1865.05
ALC,NOC,1847.82
ALC,NRN,1570.55
ALC,NUE,1552.89
ALC,NYO,2600.12
ALC,ORK,1629.04
ALC,ORN,295.644
ALC,ORY,1184.58
ALC,OSL,2570.41
ALC,OUL,3407.6
ALC,PIK,1939.07
ALC,PMI,317.467
ALC,RTM,1569.31
ALC,RYG,2480.43
ALC,SCQ,838.065
ALC,SEN,1480.93
ALC,SNN,1728.18
ALC,SOU,1410.02
ALC,STN,1513.82
ALC,STR,1398.15
ALC,SVG,2332.57
ALC,TFS,1870.86
ALC,TKU,2939.79
ALC,TMP,3062.2
ALC,TOS,3677.93
ALC,TRD,2902.74
ALC,TRF,2448.87
ALC,TXL,1913.24
ALC,UME,3155.49
ALC,VST,2663.24
ALC,VXO,2356.83
ALC,WMI,2270.37
ALC,WRO,1973.59
ALC,ZRH,1260.39
ALF,HFT,79.0248
ALF,KKN,251.143
ALF,LKL,61.7181
ALF,OSL,1224.99
ALF,SOJ,94.6261
ALF,TOS,173.759
ALF,VDS,245.989
ALG,AAE,409.468
ALG,ABJ,3569.78
ALG,ALC,376.996
ALG,AMM,3049.16
ALG,AZR,1034.89
ALG,BCN,521.496
ALG,BEY,2933.85
ALG,BJA,165.347
ALG,BKO,2908.25
ALG,BLJ,296.447
ALG,BOD,963.182
ALG,BRU,1583.34
ALG,BSK,310.412
ALG,CAI,2705.72
ALG,CDG,1371.18
ALG,CGN,1606.81
ALG,CMN,1050.21
ALG,CZL,307.878
ALG,DJG,1501.6
ALG,DKR,3187.75
ALG,DOH,4729.08
ALG,DXB,5068.25
ALG,EBH,5068.25
ALG,ELU,479.472
ALG,ETZ,1388.64
ALG,FCO,962.78
ALG,FRA,1543.1
ALG,GHA,481.828
ALG,GVA,1088.41
ALG,HME,619.373
ALG,HRM,418.25
ALG,INZ,1051.76
ALG,IST,2259.3
ALG,LGW,1630.07
ALG,LHR,1669.65
ALG,LIL,1542.41
ALG,LIS,1109.79
ALG,LYS,1016.78
ALG,MAD,725.046
ALG,MED,3716.03
ALG,MLA,1013.24
ALG,MLH,1262.47
ALG,MRS,768.927
ALG,MUW,321.666
ALG,MXP,1095.26
ALG,MZW,1095.26
ALG,NCE,845.741
ALG,NIM,2582.82
ALG,OGX,567.848
ALG,ORN,364.277
ALG,ORY,1339.95
ALG,OUA,2747.15
ALG,PEK,9104.04
ALG,PMI,321.15
ALG,QSF,197.105
ALG,SVO,3332.11
ALG,TEE,462.569
